,item,product_id
2444,4380,24147
2445,5120,25992
2446,8117,29655
2448,13455,6975
2449,14045,814
2451,9613,31571
2452,9864,31838
2453,5658,26782
2455,1769,13361
2456,2036,13779
2460,9983,31943
2463,979,12016
2465,988,12027
2466,1448,12869
2467,2002,13740
2469,3605,20087
2471,4847,25650
2472,4857,25661
2475,7695,29250
2476,7992,29553
2477,8184,29720
2478,8257,29794
2479,8259,29796
2482,9368,31152
2486,9493,31429
2487,9501,31436
2490,9971,31931
2491,9990,31950
2492,10803,32750
2493,10804,32751
2495,11807,3786
2498,13627,7336
2501,3144,19309
2502,8481,30050
2505,4529,24463
2506,4531,24463attr795
2508,8416,29976
2512,13738,7549
2513,409,11146
2514,2830,18843
2515,7762,29302
2516,9093,30860
2517,10019,31976
2518,12940,6056
2519,2350,1532
2525,2039,13781
2526,2072,13813
2530,9559,31508
2532,10075,32032
2537,6271,27656
2538,7344,28971
2539,8222,29757
2542,9480,31388
2549,8030,29577
2551,11542,3537
2563,1792,13399
2564,2135,13920
2565,5830,27053
2566,5831,27054
2568,11794,3752
2570,12839,5906
2572,1791,13398
2580,3249,1947
2582,4757,25431
2585,8518,30092
2588,11223,34960
2590,12184,4427
2591,13748,7559
2592,13829,777
2593,14287,895
2595,14416,947attr51
2596,14447,977
2597,1755,13347
2600,2194,14073
2601,2421,1669
2603,3247,19468
2606,10225,32175
2607,10228,32178
2611,8949,30681
2618,1672,13222
2619,1781,13380
2622,6918,28506
2625,13414,6872
2628,8461,30028
2629,11175,34896
2630,11288,35038
2634,6686,28260
2637,3127,19278
2638,3429,19723
2639,3461,19803
2640,4009,2253
2642,4966,2578
2645,12094,4248
2646,12597,5312
2648,13415,6873
2650,3036,19127
2651,3972,2229
2652,6334,27757
2658,11459,35224
2659,11734,3627
2661,14251,8471
2663,2197,14076
2664,2523,18390
2666,2576,18464
2667,2578,18465
2668,2930,18988
2670,4921,25724
2675,8733,30451
2676,8741,30461
2680,2554,18446
2681,2649,18578
2683,8743,30464
2686,4412,24198
2687,12764,5685
2693,8178,29715
2694,9956,31916
2695,10711,32663
2699,6676,28251
2700,6716,28284
2701,6774,28347
2702,6821,28411
2703,7801,29345
2704,8995,30735
2705,8997,30737
2707,9310,31090
2711,13818,7741
2713,13857,7813
2715,7223,28832
2722,7620,29175
2724,14166,8316
2725,5269,26224
2726,8093,29629
2729,65,10556
2730,2236,14123
2731,3479,19823
2732,13498,7071
2733,13708,7486
2734,1227,12409
2736,4342,24085
2738,5107,25976
2739,5977,27249
2740,6555,28100
2741,7350,28978
2742,7537,29124
2745,13282,6643
2746,2319,1472
2748,1007,12068
2754,9179,30939
2755,9988,31948
2759,9113,30883
2760,9114,30884
2762,9293,31077
2763,9294,31078
2773,860,11872
2775,6506,28034
2776,9150,30907
2777,11127,3437
2779,9365,31149
2781,8449,30012
2782,9378,31165
2783,2573,18463
2784,3957,2220
2786,3981,2233
2787,8869,30594
2788,8875,30603
2789,13396,6853
2790,4994,25812
2792,9527,31474
2799,130,10702
2800,1305,12518
2803,2345,152
2804,5436,26461
2806,9698,31666
2810,11989,4054
2812,9976,31936
2813,8242,29777
2820,875,11894
2821,885,11905
2823,5059,25897
2826,6909,28498
2828,7553,29137
2829,8661,30370
2835,1748,13339
2837,3877,21560
2840,9006,30747
2841,9330,31110
2842,9470,31378
2843,10351,32305
2845,13533,7159
2847,4907,2571
2849,3632,20146
2851,1467,1290
2853,3788,20449
2854,5812,26997
2855,1861,13505
2856,3172,19353
2857,3180,19363
2858,3910,2169
2859,4904,25705
2861,5600,26698
2866,11798,3759
2867,12965,6110
2869,9417,31237
2872,5447,26472
2875,689,11575
2878,13631,7342
2883,465,11230
2884,604,11460
2885,605,11461
2886,690,11577
2887,773,11713
2888,784,11726
2889,1996,13735
2890,2009,13750
2894,3432,19727
2895,3516,19886
2896,3830,2078
2904,5151,26041
2905,5689,26823
2906,6143,27461
2909,6706,28275
2910,7187,28784
2911,7229,28838
2914,8455,30018
2915,8688,30407
2916,8738,30459
2918,9634,3159
2921,10170,32122
2925,10668,32620
2926,10733,32682
2928,11509,35327
2929,11957,4009
2933,12420,4896
2934,12744,5646
2935,12745,5647
2937,12945,6067
2938,13049,6236
2939,13314,6703
2941,4995,25813
2945,534,1133
2948,4929,25735
2954,8144,29685
2959,5000,25818
2968,2596,18513
2970,4432,24229
2971,5520,26573
2973,6390,27840
2976,9175,30935
2977,9250,31030
2978,9408,31227
2980,10110,32068
2982,14163,8306
2983,2621,1854
2984,5570,26642
2991,12330,4696attr870
2996,7375,28989
2997,7749,29291
2998,9984,31944
3002,2483,17812
3003,2626,18550
3007,9435,31284
3010,12565,5270
3012,10191,32145
3013,561,11388
3014,5747,26901
3016,11867,3873
3019,4852,25656
3024,13711,7490
3025,944,11977
3029,2885,18936
3030,4758,25432
3035,1328,12605
3036,4462,24363
3038,5097,25964
3039,5099,25966
3040,5292,26256
3043,11158,34877
3047,9471,31379
3049,14117,8242
3050,14160,8301
3053,4505,24432
3055,7025,28614
3059,10036,31994
3061,11427,35196
3062,13448,6949
3063,13793,7678
3067,261,10894
3068,666,11537
3069,2016,1376
3070,3514,19883
3071,4550,24509
3073,7011,2860
3074,7312,28929
3075,7314,28930
3080,10390,32345
3081,12888,5989
3082,13347,6765
3083,13592,7264
3084,14235,8436
3085,14337,9152
3088,3339,19572
3089,3347,19575
3091,11929,3967
3092,12256,4567
3094,13355,6775
3095,13551,7188
3097,13556,7193
3099,10720,32671
3100,1001,12057
3104,4619,24619
3105,5748,26902
3106,5778,26940
3108,8294,29835
3109,8444,30007
3110,9599,31557
3112,14129,8260
3115,3264,19485
3116,5616,26731
3117,6770,28343
3119,8645,30351
3121,4469,24377
3123,11997,4070attr151
3126,865,11878
3127,870,11887
3128,908,11929
3130,4900,25699
3132,10101,32059
3134,1011,12073
3135,8485,30054
3138,2507,18371
3139,3550,19950
3144,648,11512
3149,4728,25380
3150,4729,25381
3151,9742,31714
3163,5022,25848
3165,5176,26076
3170,7091,28697
3171,7102,28697attr2529
3173,9763,31735
3174,11029,3379
3176,2522,18389
3177,6216,27582
3187,446,11210
3188,2225,14115
3193,6070,27392
3194,8130,29672
3195,8514,30087
3196,9787,31760
3199,13840,779
3200,13853,781
3201,443,11208
3202,8753,30471
3203,10655,32613
3204,1454,12878
3205,5894,27143
3208,11999,4073
3209,12000,4074
3212,10590,32555
3214,212,10826
3216,1365,12693
3219,2322,1476
3221,4957,25771
3225,11784,3711
3228,13356,6776
3229,13369,6788
3231,13797,7686
3234,5777,26939
3235,538,11354
3236,6602,28176
3237,7580,29152
3242,3191,19398
3246,13361,6780
3248,6106,27430
3249,748,11680
3250,2647,18573
3251,2839,18859
3254,6958,28549
3256,8791,30511
3260,9989,31949
3262,14291,90
3264,1562,13036
3267,4648,2472
3269,5799,26980
3271,8634,30340
3278,12562,5265
3284,5147,26033
3286,5886,27135
3288,4461,2436
3291,34,1029
3292,2218,14105
3293,5984,27255
3295,8776,30493
3297,12908,6009
3298,13434,6932
3299,13737,7547
3301,13742,7553
3302,13744,7555
3303,14294,902
3305,9767,31739
3309,2019,13763
3314,6781,28355
3316,9846,31820
3320,12240,4534
3325,8767,30482
3326,2034,13777
3327,2410,165
3328,2453,173
3330,4519,24450
3331,9350,31139
3332,11390,35158
3333,11974,4032
3335,4639,24678
3340,12610,5346
3343,13719,7522
3344,14020,8104
3345,840,11845
3348,14450,98
3351,10157,32116
3353,13400,6857
3355,13410,6866
3360,8940,30672
3366,8304,29848
3370,11370,35137
3375,2910,18960
3376,2911,18960attr130
3377,2913,18960attr132
3378,3109,19236
3379,5786,26956
3381,9818,31791
3383,12230,4525attr859
3386,7360,28988
3388,1937,1362attr46
3389,4411,24197
3390,5908,27157
3392,9107,30875
3393,2799,18805
3394,6587,28133
3395,6635,28216
3396,6645,28227
3399,11912,3943
3402,4246,23908
3403,4745,25417
3406,1487,12930
3408,12503,5153
3409,7419,29025
3410,11831,3814
3412,13174,6451
3415,1994,13733
3416,2355,1540
3418,122,10689
3419,1801,13414
3421,7316,28934
3422,13910,7904
3425,2310,1458
3427,2535,18404
3431,4569,24549
3432,4780,25563
3438,5764,26924
3442,9703,31671
3443,9745,31717
3449,379,1109
3450,1946,1364
3451,2209,14090
3455,12514,5165
3466,8223,29758
3470,14329,9133
3471,14330,9135
3472,14331,9136
3474,12213,4494
3479,8880,30608
3483,7190,28788
3485,3152,19319
3487,13382,6826
3490,2127,13911
3491,2158,14003
3494,5282,26246
3495,5470,26510
3496,10610,32571
3497,11129,3439
3498,11960,4012
3499,13425,6894
3500,14193,8359
3501,960,11997
3510,12849,594
3515,3221,1944
3516,3234,1945
3517,5701,26835
3518,6728,28298
3525,11766,3680
3526,1788,13395
3528,4399,2418
3529,4405,2418attr1324
3530,4471,2438
3531,4480,2438attr2929
3533,6719,28287
3535,10250,32202
3536,13030,6199
3538,5751,26906
3541,14053,8152
3543,3174,19356
3553,8916,30643
3555,12832,5883
3556,13076,6275
3557,13638,7365
3560,5688,26822
3566,9855,31829
3567,9856,31830
3570,11870,3878
3572,13632,7343
3573,7685,29239
3576,4099,23655
3581,12416,4891
3583,12867,5967attr1272
3585,13001,6154attr1312
3586,14063,8172
3589,2321,1474
3592,6200,27565
3594,9585,31542
3595,10494,32452
3599,5093,25960
3605,891,11910
3606,992,12030
3607,1976,13703
3609,5513,26567
3612,13620,7327
3616,1063,12153
3617,2366,1558
3621,5563,26634
3623,6433,27899
3624,6442,27908
3625,8146,29687
3626,8326,29873
3627,9942,31910
3628,9946,31910attr1578
3629,9949,31910attr3196
3630,9950,31910attr3197
3631,10172,32124
3633,11790,3750
3634,11857,3855
3637,12474,5078
3639,13933,7929
3643,8340,29888
3644,9057,30820
3658,2475,17775
3659,2480,17792
3667,5114,25984
3670,9764,31736
3674,4600,24582
3675,9052,30814
3678,2609,18523
3680,2921,18968
3681,5587,26663
3682,6847,28434
3683,8190,29726
3686,5950,27206
3687,8827,30551
3690,533,11327
3694,2266,1434
3700,7250,28864
3701,9766,31738
3703,11241,34978
3708,4870,25670
3711,7535,29122
3712,7544,29129
3717,11535,3536
3726,7564,29144
3727,10056,32011
3735,798,11795
3736,1150,12303
3737,1252,12443
3738,2042,13784
3740,3557,19977
3741,4971,25784
3742,5338,26316
3743,5339,26317
3748,6677,28251attr2410
3750,6822,28412
3751,7721,29270
3754,8313,29858
3760,11152,34866
3762,12115,4297
3763,12831,5882
3766,13940,7941
3767,13952,7982
3769,14168,8318
3770,8542,30112
3772,843,1185
3774,6499,28027
3776,10015,31972
3777,10688,32637
3778,10693,32643
3779,10702,32653
3781,12846,5921
3782,2064,13805
3784,1066,12157
3785,2445,1702
3790,11569,35400
3791,12828,5878
3792,95,10608
3794,2312,1460
3795,4872,25672
3799,12092,4244
3803,7575,29150
3806,5931,27180
3811,4681,24779
3814,2416,166
3818,8241,29776
3819,8550,30124
3826,13296,6667
3827,13387,6831
3832,8712,30431
3835,13034,6204
3840,3491,19847
3846,7299,28911
3848,10129,32088
3850,1561,13035
3851,2390,1610
3853,5332,26310
3854,6049,27366
3855,6105,27429
3856,6950,28545
3857,8703,30422
3858,11229,34966
3859,13757,7569
3860,2038,13780
3861,3204,1942
3864,3883,21567
3865,5371,26356
3866,6024,27325
3869,7339,28965
3871,8113,29651
3879,9887,31862
3882,9970,31930
3883,10583,32548
3886,13238,6561
3890,9888,31863
3892,2642,18566
3894,7686,2924
3895,14083,8199
3900,9781,31754
3901,10628,32588
3902,459,11225
3905,4464,24366
3908,13932,7927
3916,2837,18856
3932,11820,3803
3933,11827,3810
3938,13031,620
3953,9075,30839
3955,6727,28297
3959,9,1004
3960,440,11205
3961,1609,13108
3962,2724,18719
3963,2774,18780
3964,2775,18780attr130
3965,2776,18780attr136
3966,5548,26597
3967,8938,30669
3968,11440,35207
3969,13832,7775
3970,4224,23870
3973,3732,20361
3974,3780,20441
3975,4786,25571
3980,8809,30531
3981,9503,31438
3984,9917,31894
3986,12841,5912
4001,13894,7876
4002,4318,24065
4003,8199,29734
4004,9583,31540
4005,10450,32403
4007,12922,6020
4008,12923,6021
4009,13698,7469
4017,469,11234
4018,5235,26159
4019,6947,28542
4021,5583,26659
4023,3447,19763
4025,8322,29868
4028,12607,534
4032,14419,95
4035,655,11521
4036,1484,12926
4037,4652,24730
4038,13099,6314
4039,1817,13440
4040,3178,19361
4041,4978,25791
4048,12947,6070
4050,13409,6865
4053,7730,29278
4055,10727,32678
4060,68,10559
4061,1201,12376
4063,9804,31777
4064,9811,31784
4065,12186,443
4074,9082,30847
4075,6820,28410
4080,12634,5390
4081,1187,12353
4091,12960,6104
4094,14017,8101
4095,14420,951
4097,837,11841
4098,2732,1873
4099,2738,1874
4105,96,10611
4106,3270,19499
4107,3274,19502
4108,3278,19504
4109,4168,23764
4111,5194,26094
4112,5207,26108
4114,5225,26146
4115,5489,26541
4116,5521,26575
4117,5527,26575attr1927
4118,5742,26893
4119,7517,29108
4120,7519,29109
4124,9594,31552
4126,10132,32091
4127,10143,32103
4129,10674,32623
4130,10861,32805
4139,1541,13012
4161,11528,35352
4163,513,11314attr1689
4164,519,11314attr571
4169,11740,3634
4179,7665,29212
4186,11911,3942
4187,11913,3944
4188,12148,4371
4189,12540,521
4190,2933,18991
4193,1088,12190
4195,3024,19113
4196,4506,24433
4197,5403,26394
4200,7422,29029
4201,8498,30068
4203,10796,32743
4204,12770,5698
4205,13686,7454
4207,1378,12750
4211,5862,27106
4217,7719,29269
4223,6824,28414
4224,7292,28904
4226,10520,32481
4235,11360,35123
4237,14078,8194
4239,11045,33858
4249,8964,30705
4250,13740,7551
4251,6738,28311
4254,6530,28073
4255,13489,7063
4256,13596,7273
4271,2315,1466
4275,5275,26229
4276,5822,27012
4277,6831,28421
4282,5826,2702
4286,9673,31635
4297,872,11890
4302,9264,31044
4303,9525,31472
4306,10343,32298
4308,11504,35316
4317,2307,1455
4330,12573,5279
4334,1216,12397
4335,1703,13276
4336,2960,19026
4354,4382,2415
4355,4665,24748
4357,4810,25607
4364,2357,1542
4368,4976,2579
4370,2908,18958
4373,5695,26829
4376,13381,6825
4377,888,11908
4384,7939,29489
4397,3121,19269
4399,7752,29292
4400,13927,7920
4401,4617,24617
4404,13014,6161
4407,760,11692
4409,7736,29281
4410,7739,29282
4411,7952,29503
4412,8560,30131
4413,10212,32168
4420,1020,12096
4424,2458,1741
4425,2508,18372
4426,2510,18374
4428,3060,19163
4429,3133,1929
4432,3219,19437
4433,3750,20398
4434,4525,24461
4435,4588,24566
4440,6450,27918
4450,10545,32506
4451,11584,35448
4453,11885,3905
4459,12906,6007
4460,13898,7882
4462,680,11564
4467,12561,5264
4469,14313,9099
4472,2033,13776
4478,78,10571
4479,2413,1655
4480,2827,18839
4481,3656,20195
4483,7628,2919
4484,8962,30699
4485,9069,30833
4486,10296,32244
4487,13949,7977
4489,1995,13734
4490,3031,19120
4501,951,11988
4503,7247,28860
4504,7785,29328
4506,9891,31866
4513,12702,5552
4514,7178,28773
4516,8065,29606
4519,8122,29661
4520,8548,30122
4523,312,1098
4526,5469,26507
4527,8098,29635
4530,13768,7608
4540,12825,5873
4542,6411,27878
4543,11248,34987
4544,8742,30463
4553,4989,25805
4558,7440,29051
4562,11313,35066
4567,10424,32377
4575,2701,18680
4580,9551,31497
4588,8247,29782
4589,3079,19175
4590,6100,27428
4591,12341,4711
4592,1005,12066
4593,4855,25659
4596,7531,29119
4597,12465,5056
4598,8029,29576
4601,3677,20236
4603,1999,13738
4606,5438,26463
4607,5443,26468
4614,3777,20438
4617,7900,29456
4619,10580,32545
4624,7547,29131
4625,7599,29164
4626,7993,29554
4627,5232,26156
4629,5493,26545
4632,6474,2800
4634,8784,30504
4635,8785,30505
4637,835,11839
4641,5385,26372
4642,6491,28024
4646,1193,12362
4654,7675,29222
4661,218,10832
4667,431,11197
4668,5390,26378
4669,998,12048
4673,146,10726
4680,6897,28487
4681,6952,28547
4682,6327,27749
4683,6679,28253
4684,14359,9178
4687,6278,27668
4689,7760,29300
4690,8040,29584
4691,8754,30472
4692,9312,31092
4695,9707,31675
4698,13367,6786
4705,1533,13004
4706,7682,29236
4707,9757,31729
4708,13525,7140
4714,8110,29648
4717,1666,13214
4718,2051,13792
4719,2062,13802
4721,5900,27149
4723,9456,31365
4724,11840,3825
4726,12312,4677attr105
4728,10147,32107
4735,334,11006
4737,3626,20140
4742,2213,14099
4754,14016,8100
4758,1032,12118
4759,1675,13225
4760,2086,13830
4762,11727,360
4763,12397,484
4764,12405,486
4765,12457,504
4774,5700,26834
4776,1876,13535
4778,14401,929
4782,4390,24171
4783,4831,25633
4785,2952,19014
4786,743,11674
4789,2654,186
4790,5149,26039
4791,8212,29748
4794,3684,20250
4798,8852,30574
4800,10077,32034
4803,6175,27515
4806,4679,24777
4808,9404,31218
4815,12656,5477
4817,13258,6599
4819,4157,23752
4823,8445,30008
4826,2400,1628
4827,3641,20160
4828,4752,25423
4829,832,11834
4832,13789,7673
4837,952,11989
4841,2808,18819
4842,4899,25698
4843,4931,25737
4845,5143,26026
4848,6823,28413
4854,9832,31805
4855,9834,31807
4860,4105,23665
4862,6790,28364
4863,3246,19466
4865,5305,26273
4870,3789,20450
4871,5089,25950
4874,10259,32209
4877,453,11218
4880,7802,29346
4882,9467,31375
4886,8351,29902
4890,9878,31852
4892,5138,26021
4908,4741,25408
4910,11908,3939
4911,9701,31669
4912,9702,31670
4913,5711,26844
4918,6195,27560
4922,14128,8259
4923,149,10727
4926,5615,26725
4935,10588,32553
4937,11239,34976
4939,12154,4384
4941,13366,6785
4942,1570,13049
4943,3263,19484
4944,7066,28664
4946,13365,6784
4948,6922,28510
4949,1436,12850
4955,6133,27449
4956,3424,1971
4964,6173,27513
4965,9669,31631
4966,2882,18933
4968,4738,25404
4969,6381,27830
4970,13694,7464
4972,13751,7562
4975,9772,31744
4977,1685,13246
4980,6086,27418
4986,234,1085
4988,2282,14428
4989,2512,18377
4992,9300,31084
4994,10548,32509
4995,10604,32565
4996,12409,4875
4997,12513,5163
4998,12887,5988
5003,12677,5516
5004,2674,1864
5007,7324,28945
5014,14113,8235
5016,8070,29610
5017,8111,29649
5018,8886,30614
5024,4922,25725
5027,3618,20127
5032,7966,29526
5039,11466,35231
5040,13278,6638
5044,12136,434
5045,13319,6711
5048,838,11842
5057,10492,32450
5064,13815,7737
5069,9578,31532
5070,9660,31622
5071,9918,31895
5076,12272,4613
5080,10713,32665
5081,10003,31960
5086,1852,13495
5091,14312,9098
5095,2105,13862
5097,3134,19295
5099,6304,27707
5104,8685,30405
5109,560,11387
5111,1009,12071
5114,3449,19766
5120,5224,26145
5121,5450,26477
5123,5690,26824
5130,9513,31459
5135,10097,32054
5136,10220,32172
5140,13463,7015
5141,13633,7351
5142,13827,776
5148,8505,30076
5149,9463,31370
5158,5098,25965
5161,9204,30968
5162,9207,30972
5163,9218,30983
5170,8806,30528
5173,1595,13091
5174,489,11259
5176,208,10822
5187,1326,12593
5189,616,11477
5195,1963,13671
5196,2125,13908
5198,4372,24137
5201,7961,29521
5202,11719,35952
5203,12447,5017
5212,217,10831
5214,12599,5321
5215,3378,19603
5223,6989,28578
5230,12818,586
5231,6383,27832
5232,6384,27833
5233,4677,24772
5234,4678,24775
5236,4683,24781
5237,4685,24783
5238,5534,26581
5239,5536,26583
5241,1154,12309
5243,5075,25913
5252,7990,29551
5257,9603,31560
5258,9841,31815
5261,11137,3478
5262,11171,34892
5267,11579,3544
5278,11599,35531
5279,5391,26379
5281,6712,28280
5283,2782,18786
5286,9524,31471
5289,9472,31380
5300,8574,30187
5301,8583,30217
5302,13023,6179
5305,10880,32892
5307,83,10583
5312,1932,13622
5313,6193,27558
5314,7175,28770
5315,11142,34856
5316,11157,34876
5326,9676,31639
5328,10184,32138
5329,10620,32581
5335,1361,12689
5338,8611,30308
5339,9295,31079
5341,9564,31518
5342,9689,31657
5344,9993,31953
5345,11963,4015
5355,12975,6136
5356,1552,13023
5358,1904,13570
5363,6999,28589
5364,9658,31620
5366,12419,4894
5378,8842,30567
5382,3254,19474
5384,6281,27687
5385,9555,31502
5388,11468,35233
5389,458,11224
5390,819,11818
5392,1003,12063
5395,2836,18852
5396,3615,20124
5398,4996,25814
5400,7315,28931
5405,10526,32488
5406,12487,511
5408,12555,524
5409,12605,5331
5410,13058,625
5411,13126,638
5413,677,11560
5417,10859,32803
5419,1427,12839
5423,9235,31014
5424,839,11843
5426,1167,12330
5428,3564,19996
5430,4851,25655
5434,4925,25730
5438,5567,26638
5448,13236,656
5451,1210,12391
5456,768,11706
5457,789,11778
5458,1795,13403
5469,8172,29710
5470,8173,29711
5476,5857,27100
5478,9727,31699
5486,5229,26150
5491,4148,23736
5492,8091,29627
5497,7230,28839
5500,13762,7590
5508,12292,4645
5520,9351,31140
5521,1735,13315
5522,2137,13923
5523,4969,25782
5527,10277,32227
5528,943,11976
5543,1930,13620
5544,2248,14132
5546,2380,1589
5547,2534,18403
5549,2878,18927
5550,3086,19181
5551,3087,19182
5556,5565,26636
5566,9800,31773
5567,9810,31783
5568,9820,31793
5569,9822,31795
5572,10686,32635
5576,12185,4428
5593,1098,12209
5594,4144,23731
5596,12612,535
5599,4458,24329
5600,6145,27463
5602,9251,31031
5604,10230,32180
5605,10240,32192
5607,13359,6779
5610,5283,26247
5618,7012,28600
5624,10808,32755
5625,636,11500
5628,1743,13325
5629,2331,1494
5630,3809,20480
5632,6321,27732
5634,9029,30772
5639,12357,4745
5640,12979,6141
5642,7001,28590
5643,1780,1338
5645,4618,24618
