,item,item_id
2551,31743,8945
2553,24582,4133
2554,30814,8268
2557,18523,2371
2559,18968,2662
2560,26663,5045
2561,28434,6226
2562,29726,7469
2563,34972,10165
2565,27206,5386
2566,30551,8055
2569,25670,4374
2571,29122,6871
2572,29129,6880
2574,30511,8019
2575,3527,10373
2577,3536,10405
2585,28494,6282
2591,11795,730
2592,12303,1056
2593,12443,1150
2594,13784,1862
2596,19977,3241
2597,25784,4469
2598,26316,4815
2599,26317,4816
2603,28251attr2410,6069
2605,28412,6202
2606,29270,7035
2612,34866,10089
2614,4297,10817
2615,5882,11458
2618,7941,12481
2619,7982,12492
2620,8289,12672
2621,8318,12690
2622,13805,1880
2624,10608,89
2626,1460,2103
2627,25672,4376
2631,4244,10795
2635,29150,6911
2640,166,2194
2644,29776,7513
2645,30124,7804
2649,31916,9124
2652,6667,11884
2653,6831,11973
2659,165,2188
2660,19847,3183
2666,13035,1428
2667,1610,2174
2669,26310,4809
2670,27366,5478
2671,27429,5530
2672,28545,6327
2673,30422,7942
2674,34966,10160
2675,7569,12316
2678,2924,7006
2679,8199,12610
2683,29531,7261
2684,31754,8955
2685,32588,9770
2690,18856,2589
2700,30839,8289
2702,28297,6115
2704,1004,9
2705,11205,398
2706,13108,1474
2707,18719,2480
2708,18780,2528
2709,18780attr130,2529
2710,18780attr136,2530
2711,26597,5009
2712,30669,8161
2713,35207,10337
2714,7775,12386
2715,23870,3789
2716,31451,8694
2718,20361,3393
2719,20441,3439
2720,25571,4296
2725,30531,8037
2726,31438,8689
2729,31894,9090
2731,5912,11467
2743,29572,7312
2746,7876,12441
2747,24065,3873
2748,29734,7478
2749,31540,8761
2750,32403,9595
2752,6020,11540
2753,6021,11541
2754,7469,12260
2760,11234,427
2761,26159,4716
2762,28542,6324
2765,11521,600
2766,12926,1358
2767,24730,4179
2768,6314,11699
2769,13440,1657
2770,19361,2900
2771,25791,4476
2773,29679,7418
2774,30481,7995
2778,6070,11563
2780,6865,11995
2783,29278,7044
2785,32678,9859
2787,10559,65
2788,12376,1104
2790,31777,8977
2791,31784,8984
2792,443,10878
2793,25728,4425
2801,5390,11280
2804,7813,12408
2807,6104,11575
2810,8101,12552
2811,951,12919
2813,11841,766
2814,1873,2488
2815,1874,2493
2821,10611,90
2822,19499,2982
2823,19502,2985
2824,19504,2989
2825,23764,3741
2826,26094,4678
2827,26108,4690
2829,26146,4707
2830,26541,4957
2831,26575,4985
2832,26575attr1927,4990
2833,26893,5185
2834,29108,6854
2835,29109,6856
2839,31552,8772
2841,32091,9295
2842,32103,9305
2844,32623,9808
2845,32805,9985
2847,7517,12277
2850,13012,1409
2852,18556,2394
2864,29577,7317
2873,11314attr1689,466
2874,11314attr571,470
2883,29212,6986
2885,3763,10517
2890,3942,10621
2891,3944,10623
2892,4371,10844
2893,521,11193
2894,18991,2672
2897,12190,1001
2899,19113,2759
2900,24433,4047
2901,26394,4876
2904,29029,6770
2905,30068,7756
2907,32743,9922
2908,5698,11408
2909,7454,12248
2911,12750,1259
2921,35123,10272
2923,8194,12606
2930,30705,8186
2932,28311,6124
2935,28073,5926
2936,7063,12071
2937,7273,12170
2942,10833,199
2943,1466,2106
2947,26229,4754
2948,27012,5262
2949,28421,6211
2952,11214,408
2953,13780,1858
2954,2702,5266
2958,31635,8849
2967,8530,12773
2970,1455,2098
2978,32046,9253
2982,5270,11216
2983,5279,11224
2987,13036,1429
2988,2415,3933
2989,24748,4191
2990,2509,4226
2991,25607,4317
2996,1542,2145
3000,18958,2653
3001,24366,4010
3003,26829,5143
3006,6825,11967
3007,11908,815
3008,13082,1454
3012,29489,7229
3014,32206,9409
3023,19269,2847
3024,32152,9355
3025,29292,7060
3026,7920,12468
3027,24617,4149
3028,31930,9138
3030,6161,11622
3032,11230,423
3033,11692,694
3035,29281,7048
3036,29282,7049
3037,29503,7242
3038,30131,7812
3039,32168,9369
3046,12096,934
3049,13779,1856
3050,18372,2277
3051,18374,2279
3053,19163,2792
3054,1929,2857
3057,19437,2935
3058,24461,4066
3059,24566,4121
3063,26904,5193
3064,27918,5852
3074,32506,9689
3076,3905,10597
3082,6007,11524
3083,7882,12444
3089,5264,11212
3091,9099,12824
3094,13776,1853
3096,31472,8708
3098,10571,75
3099,1655,2191
3100,18839,2579
3101,20195,3327
3103,2919,6958
3104,30699,8185
3105,30833,8283
3106,32244,9449
3107,7977,12489
3114,1434,2060
3115,28860,6609
3127,19398,2909
3135,5873,11452
3137,27878,5815
3138,34987,10176
3145,19849,3184
3146,25805,4487
3150,29051,6787
3154,35066,10228
3159,32377,9569
3162,95,12918
3163,23908,3810
3167,18680,2458
3172,31497,8733
3175,29782,7519
3176,19175,2809
3177,27428,5528
3178,4711,11014
3179,12066,919
3180,25659,4360
3183,29119,6867
3184,5056,11120
3185,18781,2531
3187,20236,3346
3189,13738,1820
3190,18573,2407
3191,19236,2837
3192,26463,4911
3193,26468,4915
3201,29456,7190
3203,32545,9724
3208,29131,6883
3209,29164,6930
3210,29554,7283
3211,11839,764
3213,12930,1361
3215,26372,4859
3216,28024,5891
3220,12362,1096
3222,26659,5042
3228,31816,9015
3229,10832,198
3233,28487,6275
3234,28547,6329
3235,27749,5735
3236,28253,6071
3237,9178,12864
3240,27668,5690
3242,29300,7067
3243,29584,7326
3244,30472,7986
3245,31092,8511
3247,31976,9187
3248,28410,6200
3254,13004,1401
3255,29236,7003
3256,31729,8931
3257,7140,12106
3258,8270,12658
3261,13214,1520
3262,13792,1871
3263,13802,1879
3265,27149,5337
3267,31365,8643
3268,3825,10555
3270,4677attr105,10990
3272,32107,9309
3279,11006,301
3281,20140,3300
3282,28614,6396
3286,14099,2007
3288,12118,946
3289,13225,1527
3290,13830,1901
3292,360,10445
3293,484,11066
3294,504,11114
3304,186,2414
3305,26039,4636
3306,29748,7491
3309,20250,3352
3312,29678,7417
3313,30574,8078
3315,32034,9241
3318,24777,4204
3319,31168,8575
3320,31218,8595
3321,17962,2261
3327,5477,11298
3328,6017,11534
3329,6599,11848
3332,11834,761
3335,7673,12346
3340,11989,874
3344,18819,2562
3345,25698,4400
3346,25737,4431
3348,26026,4630
3351,28413,6203
3355,30215,7830
3357,31805,9005
3358,31807,9007
3363,23665,3680
3365,28364,6172
3366,26273,4782
3371,20450,3448
3372,25950,4577
3375,32209,9412
3378,11218,411
3381,29346,7108
3383,31375,8654
3388,31852,9051
3395,31669,8877
3396,31670,8878
3400,27560,5613
3404,8259,12652
3405,10727,134
3407,26725,5073
3410,6785,11952
3411,13049,1437
3412,19484,2976
3413,28664,6435
3415,6784,11951
3416,12850,1313
3421,32756,9935
3428,545,11291
3430,25404,4255
3431,27830,5786
3432,7464,12256
3434,7562,12310
3437,31744,8946
3438,10726,131
3439,13246,1533
3442,27418,5515
3446,29610,7354
3447,29649,7393
3459,11842,767
3468,32450,9636
3470,3534,10397
3475,7737,12369
3479,18894,2607
3482,26511,4941
3484,29710,7452
3486,31090,8509
3488,35231,10361
3490,5178,11179
3491,5516,11318
3493,7485,12269
3494,7816,12411
3500,11537,610
3501,13495,1691
3503,30431,7951
3504,35002,10185
3506,9098,12823
3508,11726,718
3510,13862,1915
3512,19295,2858
3514,27707,5713
3519,30405,7926
3525,19766,3143
3527,26145,4706
3529,27180,5367
3531,29110,6858
3534,30076,7762
3538,25965,4586
3541,30968,8408
3542,30972,8411
3543,30983,8422
3550,11259,445
3552,10822,188
3555,12593,1221
3560,10831,197
3562,5321,11249
3564,7927,12473
3569,28578,6361
3576,586,11447
3579,12309,1060
3581,25913,4563
3590,29551,7280
3595,31560,8781
3596,31815,9014
3597,31880,9078
3599,3478,10074
3600,34892,10107
3602,34973,10166
3605,3544,10426
3609,28280,6101
3611,18786,2536
3614,31471,8707
3626,30187,7824
3627,30217,7832
3628,6179,11631
3631,10583,80
3636,13622,1761
3637,27558,5611
3638,28770,6540
3639,34856,10079
3640,34876,10094
3650,31639,8852
3652,32138,9341
3653,32581,9763
3657,10830,196
3659,12689,1245
3661,28414,6204
3662,30308,7856
3663,31079,8496
3665,31518,8743
3666,31657,8865
3668,31953,9161
3669,4015,10671
3674,6136,11588
3682,29526,7256
3684,30567,8068
3689,35233,10363
3690,11224,416
3691,11818,749
3693,18852,2588
3694,32488,9670
3695,524,11207
3696,625,11661
3697,638,11725
3698,12839,1304
3699,26356,4845
3702,31014,8437
3703,11843,768
3705,12330,1071
3707,19996,3246
3708,24650,4160
3709,25655,4357
3713,25730,4426
3717,26638,5027
3727,656,11829
3731,32553,9732
3734,13403,1637
3739,30122,7802
3744,18668,2450
3746,27100,5294
3748,31699,8901
3756,26150,4711
3758,28260,6078
3761,23736,3722
3762,29627,7373
3764,7015,12048
3767,28839,6592
3770,7590,12321
3774,13104,1471
3789,31140,8549
3790,11976,866
3812,12209,1008
3813,23731,3718
3815,535,11261
3817,11814,745
3819,26247,4762
3823,3969,10640
3828,32755,9934
3829,11500,581
3832,13325,1589
3833,1494,2121
3834,20480,3468
3836,27732,5730
3838,30772,8246
3843,4745,11029
3844,6141,11592
3847,1338,1622
3848,13620,1759
3849,24618,4150
3855,3754,10512
3861,28063,5918
3862,28177,5998
3866,30682,8173
3867,31946,9154
3868,4423,10875
3871,13128,1479
3872,18388,2290
3873,4465,10892
3874,11846,770
3878,28326,6136
3879,28327,6137
3884,3439,10067
3890,13432,1650
3893,2178,3545
3895,19099,2753
3896,25839,4511
3902,19251,2843
3905,6366,11720
3914,19249,2842
3915,24779,4206
3919,8088,12539
3921,1678,2207
3922,1685,2211
3923,24580,4131
3925,30819,8271
3926,31919,9127
3927,972,12940
3930,27213,5392
3933,32665,9846
3935,12216,1011
3936,12217,1012
3938,19623,3090
3941,32499,9681
3942,32501,9684
3943,32663,9844
3947,11530,605
3951,28758,6528
3952,28768,6538
3961,32759,9937
3962,5690,11405
3965,6896,12012
3970,28909,6656
3974,34908,10123
3981,28987,6713
3986,10573,76
3993,5308,11245
3995,907,12814
3996,947,12913
3999,32548,9727
4000,32551,9730
4004,11881,794
4007,35315,10386
4008,4695,11003
4009,12411,1130
4010,2184,3550
4014,1114,363
4015,25990,4605
4017,25992,4607
4019,31531,8755
4020,31532,8756
4024,1604,2172
4025,1617,2178
4032,13570,1736
4039,11828,758
4040,13301,1568
4041,4611,10953
4042,7026,12051
4044,29745,7488
4045,31801,9001
4048,31827,9026
4054,30934,8380
4057,11479,563
4059,31379,8658
4064,32027,9236
4065,26542,4958
4066,26545,4961
4068,27804,5767
4069,28715,6492
4070,6460,11778
4074,11621,653
4075,19820,3168
4080,1062,92
4082,11468,556
4083,18396,2296
4084,18440,2315
4085,29065,6801
4087,6036,11543
4089,32729,9909
4090,34984,10173
4091,35041,10208
4092,29517,7247
4094,4535,10928
4095,532,11248
4096,8300,12681
4097,12385,1107
4098,12392,1113
4100,13095,1464
4101,13772,1849
4102,13821,1894
4104,23961,3835
4105,27386,5495
4106,32261,9465
4107,10551,56
4109,10877,224
4110,11647,663
4112,12844,1309
4113,19466,2961
4114,20138,3299
4117,26277,4785
4120,28172,5994
4123,29803,7536
4126,31969,9180
4130,4565,10939
4133,6703,11903
4134,6824,11965
4137,13033,1426
4138,784,12417
4143,13665,1785
4144,27415,5512
4145,10728,135
4147,12746,1258
4149,24137,3923
4154,29445,7179
4156,29523,7253
4166,4047,10690
4170,11385,507
4177,35046,10212
4180,25862,4530
4183,32322,9520
4186,13402,1636
4187,4427,10876
4188,4525,10915
4189,1930,2861
4190,1931,2869
4198,12729,1256
4199,13152,1492
4200,13153,1493
4202,6773,11939
4205,6786,11953
4206,6789,11956
4208,27432,5538
4211,7360,12208
4212,2282,3637
4213,7261,12164
4214,23925,3814
4215,28397,6192
4216,30653,8148
4231,28759,6529
4235,31809,9009
4236,9156,12846
4241,13017,1413
4242,29521,7251
4243,7129,12100
4245,11383,505
4246,207,3479
4258,26291,4795
4260,27643,5678
4263,11091,341
4267,5806,11431
4268,6072,11565
4273,12553,1216
4277,2239,3598
4278,24074,3886
4282,26637,5026
4283,28302,6118
4286,29432,7166
4292,32489,9671
4301,6106,11577
4302,10693,115
4303,11409,523
4304,19765,3142
4306,27908,5846
4308,29997,7699
4310,32604,9787
4313,3641,10464
4314,3869,10576
4322,13911,1935
4323,28242,6053
4329,4414,10867
4336,12638,1232
4338,27274,5425
4343,29715,7457
4345,31771,8971
4348,19523,3007
4349,29152,6916
4350,20362,3394
4353,27450,5556
4358,5908,11466
4361,1971,3119
4368,12208,1007
4371,12939,1366
4372,18384,2287
4373,20159,3311
4374,20368,3397
4375,25382,4248
4376,6002,11519
4377,6517,11802
4378,6935,12021
4379,882,12785
4380,964,12929
4381,31936,9144
4382,31937,9145
4393,8235,12638
4399,18972,2665
4401,29287,7053
4402,29288,7054
4404,30882,8321
4405,30891,8333
4407,8171,12591
4408,28604,6388
4409,5356,11264
4415,31761,8962
4421,4415,10868
4429,12367,1098
4430,12368,1099
4431,12369,1100
4433,168,2208
4435,19011,2685
4436,19018,2693
4439,19991,3245
4440,20439,3437
4443,27822,5775
4444,28516,6305
4445,28553,6336
4446,28747,6519
4449,29019,6761
4450,29104,6850
4451,29161,6926
4452,29165,6931
4453,29296,7063
4455,29566,7307
4456,29681,7421
4458,30343,7880
4459,30343attr2999,7881
4460,3103,8451
4462,31108,8526
4463,31139,8548
4467,35154,10292
4468,404,10686
4469,4602,10945
4472,12231,1018
4473,13134,1482
4474,19576,3056
4475,19990,3244
4478,32300,9497
4482,35138,10280
4483,392,10607
4484,4296,10816
4485,5936,11474
4487,8221,12626
4495,10735,141
4497,1340,1635
4498,18785,2535
4501,29317,7084
4502,31983,9193
4503,32308,9505
4504,32317,9514
4505,27503,5586
4506,29334,7095
4507,13318,1584
4508,20160,3313
4510,23943,3824
4520,14083,1997
4522,19618,3087
4524,20149,3307
4526,26355,4844
4532,30477,7991
4536,5527,11328
4537,5528,11329
4538,8365,12713
4542,31738,8940
4549,8082,12536
4550,8087,12538
4551,29082,6816
4552,29083,6821
4553,29147,6903
4554,29411,7139
4555,29415,7153
4556,29419,7154
4557,29422,7157
4561,32005,9215
4562,5153,11157
4567,24645,4159
4568,26743,5084
4571,2260,3616
4572,32610,9792
4574,32795,9974
4576,1752,2238
4577,1754,2240
4578,24147,3931
4579,27394,5500
4590,31748,8949
4592,7462,12255
4600,1185,772
4603,14122,2026
4604,18870,2594
4605,26144,4705
4608,29879,7598
4609,30276,7837
4610,31993,9203
4614,6510,11796
4620,1467,2107
4625,27763,5745
4628,31735,8937
4635,2215,3561
4637,11556,618
4638,18930,2627
4645,1111,350
4646,6851,11980
4648,20229,3342
4650,24433attr1078,4048
4655,4613,10955
4660,13763,1839
4666,28641,6415
4670,12690,1246
4671,18953,2641
4672,18953attr132,2643
4673,19610,3084
4677,28945,6683
4681,31796,8996
4682,32687,9867
4687,6573,11838
4688,8149,12581
4697,30641,8138
4698,4292,10814
4699,10962,273
4700,24128,3917
4701,27381,5491
4702,30487,8000
4703,30867,8310
4704,3430,10060
4706,4155,10739
4708,31149,8561
4715,25743,4435
4717,30117,7798
4719,28600,6384
4723,1001,4
4724,1052,50
4729,19854,3187
4730,24756,4198
4731,26275,4784
4733,27286,5434
4739,32388,9580
4740,32785,9964
4743,3787,10524
4745,907attr37,12816
4748,23678,3690
4751,20124,3290
4755,24432,4046
4764,32672,9853
4765,4382,10849
4775,12950,1374
4779,25675,4381
4783,4428,10877
4785,963,12928
4788,31867,9065
4796,1387,1917
4797,26568,4978
4799,31114,8530
4802,29954,7664
4805,25725,4423
4811,29290,7057
4812,5554,11345
4813,24171,3941
4814,25633,4337
4819,23767,3743
4820,26921,5203
4822,3966,10638
4823,5935,11473
4824,5999,11515
4832,11470,558
4833,11513,594
4834,11666,670
4835,12267,1035
4837,12953,1377
4839,20336,3383
4841,31561,8782
4843,31814,9013
4846,32373,9565
4851,7460,12254
4852,1000,0
4853,1003,6
4854,1003attr40,7
4855,10674,109
4856,11390,512
4858,12496,1182
4859,12502,1185
4860,12503,1186
4861,12706,1255
4862,12842,1307
4863,13397,1632
4864,1363,1768
4867,18460,2333
4869,19022,2695
4870,19603,3078
4871,19883,3204
4872,20381,3402
4874,25676,4382
4875,25712,4411
4880,26278,4786
4882,27285,5433
4883,27308,5449
4884,2812,5973
4886,28761,6531
4888,29068,6804
4891,29513,7243
4892,29528,7258
4893,29544,7272
4894,29547,7275
4895,29548,7276
4896,29683,7423
4897,29736,7480
4898,30354,7891
4901,30596,8096
4902,31449,8692
4904,31559,8779
4907,31563,8784
4910,31650,8861
4911,31658,8866
4913,31921,9129
4914,32002,9212
4916,5166,11169
4918,5988,11506
4919,6380,11726
4920,6392,11737
4921,6572,11837
4922,6574,11839
4923,6605,11850
4927,6870,11999
4928,6975,12040
4929,8286,12669
4930,903,12809
4932,18529,2377
4936,31995,9205
4939,7342,12202
4942,26214,4741
4943,26216,4743
4957,26085,4669
4960,29102,6848
4964,3979,10644
4965,12501,1184
4966,2809,5939
4968,11314attr1683,464
4969,11317,476
4970,11317attr1703,479
4971,13773,1850
4972,13789,1867
4988,31664,8872
4994,35456,10431
4995,35457,10432
4996,35458,10433
4999,4003,10662
5003,6154attr1320,11616
5007,32233,9436
5008,32447,9633
5012,28377,6184
5013,30674,8164
5020,5298,11235
5021,5301,11238
5022,5302,11239
5023,5310,11246
5024,12150,974
5025,13448,1664
5028,26570,4980
5029,6177,11629
5031,28835,6588
5032,3428,10057
5035,12353,1090
5038,29952,7662
5043,30746,8223
5048,18811,2555
5054,28033,5903
5057,29576,7316
5070,29538,7265
5071,29539,7266
5074,32550,9729
5078,27881,5819
5080,32494,9676
5082,13739,1821
5086,27462,5566
5089,27280,5430
5090,4533,10926
5094,30631,8128
5095,669,11898
5102,23728,3715
5105,6779,11945
5106,10839,203
5107,10840,205
5108,10841,206
5114,31849,9048
5116,5291,11231
5117,5512,11314
5118,5515,11317
5119,5541,11335
5122,8305,12684
5127,11403attr776,516
5128,12030,909
5132,29519,7249
5138,6367,11721
5141,28653,6427
5147,27889,5826
5154,35188,10318
5167,29046,6782
5168,29459,7193
5170,90,12803
5172,28623,6405
5175,13908,1933
5187,18656,2442
5191,19071,2728
5194,567,11396
5196,11365,493
5198,13654,1781
5199,19014,2690
5200,20471,3462
5201,24183,3952
5202,27524,5600
5204,28535,6320
5205,29865,7587
5207,31093,8512
5210,32192,9394
5211,19178,2813
5213,28810,6573
5216,32752,9931
5218,11087,337
5219,13603,1750
5220,19897,3212
5221,23948,3828
5222,25789,4473
5223,4024,10679
5224,4164,10742
5226,29518,7248
5231,20309,3367
5232,2771,5716
5233,2795,5867
5240,1463,2104
5247,28054,5912
5248,28662,6433
5250,1018,21
5251,12121,949
5260,32690,9870
5261,32692,9872
5262,32701,9881
5263,32712,9892
5264,4690,10999
5273,12830,1299
5276,5751,11418
5282,32035,9242
5283,32037,9244
5286,10539,52
5287,29951,7661
5289,32744,9923
5292,31277,8619
5293,31791,8991
5295,5915,11468
5297,32180,9384
5304,18438,2313
5305,6464,11781
5306,19758,3140
5307,23752,3730
5309,26295,4797
5319,4676,10988
5320,10827,193
5324,18877,2600
5327,29013,6752
5328,29360,7119
5329,3710,10498
5334,6833,11976
5335,7491,12274
5342,29524,7254
5346,28931,6674
5349,29709,7450
5358,19727,3127
5362,26647,5034
5364,28670,6439
5365,28671,6440
5366,28685,6452
5369,30632,8129
5370,30634,8131
5377,31655,8863
5378,31656,8864
5389,1939,2907
5390,7873,12438
5391,11685,688
5394,12452,1155
5396,26596,5008
5400,29688,7428
5405,34881,10097
5406,34884,10100
5408,5022,11108
5410,7750,12377
5419,7566,12313
5420,8104,12555
5431,28911,6658
5432,29529,7259
5433,29530,7260
5435,30931,8377
5448,10711,125
5450,11573,629
5451,29767,7504
5452,6562,11831
5453,6628,11863
5454,1088,225
5455,13778,1855
5456,30125,7805
5462,28975,6706
5463,29414,7142
5464,29414attr2875,7145
5471,30640,8137
5472,32088,9292
5481,26831,5145
5488,1465,2105
5489,2109,3497
5495,29711,7453
5502,7184,12126
5504,28355,6163
5507,25989,4604
5508,4639,10970
5521,19898,3213
5524,24073,3885
5525,24678,4167
5528,27894,5832
5529,28605,6389
5530,29024,6767
5531,29472,7211
5534,31659,8867
5542,3940,10619
5546,3963,10636
5550,4558,10936
5552,5197,11184
5559,6772,11938
5560,6777,11943
5562,7589,12320
5564,27551,5605
5565,34964,10158
5568,27658,5686
5569,29441,7175
5590,14122attr1780,2029
5591,1532,2138
5593,26999,5253
5594,29940,7652
5597,8445,12757
5600,13245,1532
5601,13568,1734
5603,20213,3336
5604,26408,4881
5605,27689,5699
5608,3622,10447
5612,19652,3100
5615,12703,1253
5620,26996,5251
5622,28340,6148
5625,29289,7055
5628,30417,7937
5629,30418,7938
5630,30419,7939
5634,4744,11028
5636,6538,11812
5639,8269,12657
5642,23781attr1989,3755
5643,28544,6326
5645,30095,7778
5646,31035,8457
5652,3464,10069
5654,4013,10669
5658,536,11265
5661,29005,6742
5662,30661,8154
5665,32429,9617
5668,19319,2875
5669,19962,3237
5670,35144,10285
5677,28261,6079
5678,28265,6086
5684,2733,5459
5686,30541,8047
5687,31292,8632
5691,24178,3948
5692,27056,5272
5693,29658,7402
5694,30679,8169
5695,19076,2732
5697,28349,6158
5699,31611,8825
5700,31630,8844
5701,31631,8845
5703,35169,10305
5710,642,11755
5719,1947,2963
5725,26410,4883
5726,26411,4884
5727,11724,716
5728,19331,2883
5729,19332,2884
5731,29112,6861
5733,30304,7853
5736,32452,9638
5740,4688,10996
5749,26578,4992
5752,29144,6900
5755,28496,6284
5756,28509,6298
5757,28510,6299
5759,31024,8446
5760,34971,10164
5766,12089,932
5767,13768,1844
5769,1429,2057
5777,11588,637
5778,26188,4727
5782,31749,8950
5784,11959,853
5785,12299,1053
5787,23985,3848
5790,2971,7451
